	batch_id	status	size_mb	start_time	finish_time	total_time_sec	total_time_min
3958	3958	DONE	12.520647048950195	1504729436.3221047	1504729446.4038823	10.081777572631836	0.1680296262105306
3967	3967	DONE	12.521242141723633	1504729605.9561474	1504729616.336314	10.38016653060913	0.17300277551015217
3955	3955	DONE	12.521265029907227	1504729386.7723658	1504729397.2866127	10.514246940612793	0.1752374490102132
3952	3952	DONE	12.520406723022461	1504729336.9243062	1504729347.6311707	10.706864595413208	0.1784477432568868
3948	3948	DONE	12.520858764648438	1504729271.883397	1504729281.5689778	9.685580730438232	0.16142634550730386
3954	3954	DONE	12.520339965820312	1504729370.2816024	1504729380.6050382	10.32343578338623	0.17205726305643718
3945	3945	DONE	13.650819778442383	1504729217.1357641	1504729228.4341412	11.29837703704834	0.18830628395080568
3956	3956	DONE	12.520397186279297	1504729404.0191486	1504729413.7345946	9.71544599533081	0.16192409992218018
4003	4003	DONE	25.042631149291992	1504730220.728797	1504730234.4057941	13.676997184753418	0.22794995307922364
4571	4571	DONE	12.521100997924805	1504742272.5539584	1504742281.960252	9.406293630599976	0.1567715605099996
4492	4492	DONE	15.561002731323242	1504740355.8895013	1504740367.729647	11.840145587921143	0.1973357597986857
4071	4071	DONE	14.376747131347656	1504731504.7687583	1504731515.1270268	10.35826849937439	0.17263780832290648
4042	4042	DONE	9.748590469360352	1504730924.9546866	1504730933.761221	8.80653429031372	0.14677557150522869
4041	4041	DONE	12.520584106445312	1504730907.9026804	1504730918.283764	10.381083488464355	0.1730180581410726
4040	4040	DONE	12.520780563354492	1504730891.2957408	1504730900.674094	9.378353118896484	0.1563058853149414
4043	4043	DONE	14.372270584106445	1504730940.4759052	1504730950.113494	9.637588739395142	0.16062647898991902
4036	4036	DONE	13.66946792602539	1504730820.6313257	1504730830.570052	9.93872618675232	0.16564543644587199
4039	4039	DONE	7.188352584838867	1504730876.7307413	1504730884.6592185	7.9284772872924805	0.13214128812154133
4046	4046	DONE	12.521472930908203	1504730989.7952225	1504730998.4206407	8.625418186187744	0.14375696976979574
4869	4869	DONE	28.15605926513672	1504749243.056191	1504749248.596682	5.540491104125977	0.09234151840209961
4033	4033	DONE	25.039541244506836	1504730756.11912	1504730780.3440819	24.22496199607849	0.40374936660130817
4028	4028	DONE	12.520727157592773	1504730664.4316509	1504730673.5450907	9.113439798355103	0.15189066330591838
4032	4032	DONE	12.516855239868164	1504730738.1158085	1504730748.8818548	10.766046285629272	0.17943410476048788
4070	4070	DONE	12.521244049072266	1504731487.6723297	1504731498.3946564	10.722326755523682	0.1787054459253947
4027	4027	DONE	12.521318435668945	1504730648.1126935	1504730657.7484453	9.635751724243164	0.1605958620707194
4045	4045	DONE	12.521814346313477	1504730972.8954012	1504730983.0115573	10.116156101226807	0.16860260168711344
4026	4026	DONE	50.08349800109863	1504730616.6621544	1504730641.4469204	24.78476595878601	0.4130794326464335
4031	4031	DONE	21.565120697021484	1504730712.9236658	1504730731.7920828	18.868417024612427	0.31447361707687377
4025	4025	DONE	12.520267486572266	1504730600.9523845	1504730610.3961742	9.443789720535278	0.15739649534225464
4048	4048	DONE	21.558443069458008	1504731022.0667312	1504731034.7513444	12.684613227844238	0.21141022046407063
4049	4049	DONE	12.520942687988281	1504731042.369638	1504731052.2891085	9.91947054862976	0.16532450914382935
4072	4072	DONE	25.042953491210938	1504731521.9069424	1504731538.6767168	16.769774436950684	0.2794962406158447
4075	4075	DONE	12.520715713500977	1504731577.573105	1504731587.4182556	9.845150470733643	0.16408584117889405
4068	4068	DONE	12.521480560302734	1504731449.0554707	1504731459.2334685	10.177997827529907	0.16963329712549846
4495	4495	DONE	16.853681564331055	1504740408.261958	1504740427.4263048	19.164346933364868	0.3194057822227478
4063	4063	DONE	12.51900863647461	1504731364.3517241	1504731373.4800558	9.128331661224365	0.15213886102040608
4065	4065	DONE	9.748807907104492	1504731395.0285695	1504731404.2793818	9.250812292098999	0.15418020486831666
4060	4060	DONE	14.376747131347656	1504731308.7517784	1504731319.0072057	10.255427360534668	0.17092378934224448
4044	4044	DONE	14.376739501953125	1504730956.8561568	1504730966.1792147	9.323057889938354	0.15538429816563923
4064	4064	DONE	9.748870849609375	1504731380.2185826	1504731388.313891	8.095308303833008	0.13492180506388346
4077	4077	DONE	12.519306182861328	1504731611.4367783	1504731621.0147789	9.578000545501709	0.1596333424250285
4057	4057	DONE	14.376720428466797	1504731254.1820438	1504731269.6034043	15.421360492706299	0.25702267487843833
4058	4058	DONE	9.749454498291016	1504731276.399782	1504731284.8118484	8.412066459655762	0.14020110766092936
4056	4056	DONE	12.520696640014648	1504731229.955462	1504731247.4195282	17.46406626701355	0.29106777111689247
4059	4059	DONE	12.520471572875977	1504731291.5483518	1504731302.026911	10.478559255599976	0.17464265425999959
4052	4052	DONE	12.521123886108398	1504731092.6765146	1504731102.8516934	10.17517876625061	0.16958631277084352
4047	4047	DONE	11.32105827331543	1504731005.285316	1504731015.6030526	10.317736625671387	0.1719622770945231
4098	4098	DONE	25.043365478515625	1504732002.0851889	1504732017.8824356	15.79724669456482	0.26328744490941364
4024	4024	DONE	12.520816802978516	1504730584.2516167	1504730594.3164017	10.06478500366211	0.16774641672770182
4126	4126	DONE	12.52018928527832	1504732499.8149898	1504732510.4943252	10.679335355758667	0.1779889225959778
4135	4135	DONE	12.520942687988281	1504732657.7123578	1504732667.7957883	10.083430528640747	0.16805717547734578
4270	4270	DONE	12.526325225830078	1504735575.9680636	1504735591.5287025	15.560638904571533	0.2593439817428589
4093	4093	DONE	12.520242691040039	1504731923.2617118	1504731933.6914716	10.429759740829468	0.17382932901382447
4109	4109	DONE	12.520648956298828	1504732198.8956366	1504732210.0086079	11.112971305847168	0.18521618843078613
4125	4125	DONE	15.431131362915039	1504732482.052561	1504732492.9686875	10.916126489639282	0.18193544149398805
4021	4021	DONE	12.520811080932617	1504730534.9058862	1504730544.550712	9.64482593536377	0.16074709892272948
4037	4037	DONE	12.520856857299805	1504730837.3680077	1504730852.8618772	15.493869543075562	0.2582311590512594
4493	4493	DONE	15.849472045898438	1504740375.3531973	1504740387.16092	11.807722568511963	0.19679537614186604
4238	4238	DONE	12.829936981201172	1504734763.1990404	1504734774.0497222	10.850681781768799	0.1808446963628133
4087	4087	DONE	12.520698547363281	1504731815.840836	1504731825.6198387	9.779002666473389	0.1629833777745565
4035	4035	DONE	12.520702362060547	1504730804.0508726	1504730813.949445	9.898572444915771	0.16497620741526287
4018	4018	DONE	14.75516128540039	1504730482.231336	1504730493.7198668	11.48853063583374	0.191475510597229
4119	4119	DONE	12.520647048950195	1504732377.613608	1504732386.601792	8.988184213638306	0.1498030702273051
4103	4103	DONE	12.520721435546875	1504732089.9496272	1504732099.9450076	9.995380401611328	0.1665896733601888
4649	4649	DONE	18.19038963317871	1504743938.1048746	1504743959.4132905	21.30841588973999	0.35514026482899985
4654	4654	DONE	18.265779495239258	1504744045.6536407	1504744059.4178185	13.764177799224854	0.22940296332041424
4537	4537	DONE	25.294973373413086	1504741519.3425703	1504741537.1505551	17.807984828948975	0.2967997471491496
4066	4066	DONE	25.042728424072266	1504731411.0542889	1504731425.3612185	14.306929588317871	0.23844882647196453
4592	4592	DONE	9.7486572265625	1504742675.9929974	1504742683.918613	7.925615549087524	0.13209359248479208
4004	4004	DONE	30.2684383392334	1504730241.1124144	1504730256.458031	15.345616579055786	0.25576027631759646
4007	4007	DONE	25.043376922607422	1504730296.7554815	1504730311.8200796	15.064598083496094	0.2510766347249349
4110	4110	DONE	12.519495010375977	1504732216.880953	1504732226.2813907	9.400437593460083	0.15667395989100139
4069	4069	DONE	25.042295455932617	1504731465.9570818	1504731480.9283516	14.971269845962524	0.24952116409937541
4094	4094	DONE	12.521156311035156	1504731940.51226	1504731950.675985	10.163725137710571	0.16939541896184285
4019	4019	DONE	13.709466934204102	1504730500.4458103	1504730511.449003	11.003192663192749	0.1833865443865458
4020	4020	DONE	12.520471572875977	1504730518.132398	1504730528.1935742	10.061176300048828	0.16768627166748046
4017	4017	DONE	12.520040512084961	1504730464.8400683	1504730475.5152514	10.675183057785034	0.17791971762975056
4494	4494	DONE	18.262310028076172	1504740395.3023014	1504740400.3772469	5.074945449829102	0.08458242416381836
4016	4016	DONE	12.521469116210938	1504730448.696837	1504730458.1647336	9.467896699905396	0.15779827833175658
4011	4011	DONE	12.520771026611328	1504730368.5310636	1504730378.4780605	9.946996927261353	0.16578328212102253
4013	4013	DONE	12.520746231079102	1504730401.0199149	1504730412.030066	11.010151147842407	0.18350251913070678
4008	4008	DONE	12.520864486694336	1504730318.5573792	1504730328.855502	10.298122644424438	0.17163537740707396
4012	4012	DONE	12.520782470703125	1504730385.11526	1504730394.3554628	9.240202903747559	0.15400338172912598
4038	4038	DONE	12.520206451416016	1504730859.5212038	1504730870.0344613	10.513257503509521	0.17522095839182536
4022	4022	DONE	12.520980834960938	1504730551.7404165	1504730560.9435754	9.203158855438232	0.15338598092397054
4067	4067	DONE	12.520929336547852	1504731432.096792	1504731442.7086158	10.611823797225952	0.17686372995376587
4006	4006	DONE	12.520797729492188	1504730280.009776	1504730290.5303216	10.520545482635498	0.17534242471059164
4005	4005	DONE	12.520807266235352	1504730263.2174985	1504730273.3564568	10.138958215713501	0.16898263692855836
4073	4073	DONE	9.748733520507812	1504731545.495664	1504731554.385235	8.889571189880371	0.14815951983133951
2330	2330	DONE	18.26310920715332	1504700876.135955	1504700902.0054548	25.869499683380127	0.43115832805633547
5172	5172	DONE	18.14036750793457	1504756605.5599203	1504756630.6473305	25.08741021156311	0.4181235035260518
2566	2566	DONE	13.706125259399414	1504705745.3935237	1504705756.8129444	11.419420719146729	0.19032367865244548
2816	2816	DONE	13.709503173828125	1504709884.796594	1504709894.867745	10.0711510181427	0.167852516969045
907	907	DONE	12.520998001098633	1504676215.3292255	1504676226.2060957	10.876870155334473	0.18128116925557455
938	938	DONE	15.567808151245117	1504676682.4907906	1504676693.283352	10.792561292648315	0.1798760215441386
2002	2002	DONE	12.520769119262695	1504695335.468623	1504695346.4777057	11.009082794189453	0.18348471323649088
965	965	DONE	7.189563751220703	1504677200.4728267	1504677208.5293388	8.056512117385864	0.13427520195643108
980	980	DONE	19.495891571044922	1504677466.504602	1504677481.519937	15.015335083007812	0.2502555847167969
924	924	DONE	18.269010543823242	1504676451.4135249	1504676466.0155303	14.60200548171997	0.24336675802866617
1005	1005	DONE	12.520645141601562	1504677798.1776068	1504677809.1364002	10.95879340171814	0.18264655669530233
951	951	DONE	17.251943588256836	1504676946.4587746	1504676960.602102	14.143327474594116	0.2357221245765686
906	906	DONE	14.131584167480469	1504676201.109345	1504676213.4207964	12.311451435089111	0.2051908572514852
899	899	DONE	12.521127700805664	1504676087.3190792	1504676098.533466	11.214386940002441	0.1869064490000407
923	923	DONE	16.415380477905273	1504676426.5328531	1504676449.4495645	22.91671133041382	0.3819451888402303
979	979	DONE	18.268526077270508	1504677458.6763813	1504677464.4803123	5.803930997848511	0.09673218329747518
964	964	DONE	13.610067367553711	1504677178.660201	1504677197.74594	19.08573889732361	0.31809564828872683
937	937	DONE	16.387954711914062	1504676674.829962	1504676680.4931512	5.663189172744751	0.09438648621241251
1006	1006	DONE	12.520601272583008	1504677811.588795	1504677821.6475773	10.05878233909607	0.16764637231826782
1011	1011	DONE	9.749141693115234	1504677871.6449573	1504677880.497656	8.852698802947998	0.1475449800491333
966	966	DONE	18.2698974609375	1504677211.0913143	1504677237.2834365	26.192122220993042	0.43653537034988404
982	982	DONE	18.271949768066406	1504677499.17017	1504677524.005995	24.835824966430664	0.41393041610717773
968	968	DONE	14.243085861206055	1504677257.5593872	1504677269.2892926	11.729905366897583	0.19549842278162638
921	921	DONE	12.521085739135742	1504676405.522336	1504676415.7764344	10.254098415374756	0.17090164025624593
919	919	DONE	12.525583267211914	1504676380.517734	1504676396.6304872	16.11275315284729	0.26854588588078815
1012	1012	DONE	12.520854949951172	1504677882.1849954	1504677892.662921	10.477925539016724	0.1746320923169454
967	967	DONE	18.884029388427734	1504677241.4136667	1504677255.356131	13.942464351654053	0.23237440586090088
925	925	DONE	18.23876953125	1504676468.0663054	1504676494.4017372	26.335431814193726	0.43892386356989543
940	940	DONE	18.268783569335938	1504676711.8156137	1504676726.5377913	14.722177505493164	0.24536962509155275
908	908	DONE	12.527366638183594	1504676228.8922386	1504676243.7949233	14.902684688568115	0.2483780781428019
953	953	DONE	13.978336334228516	1504676984.2380152	1504677002.1504028	17.91238760948181	0.2985397934913635
905	905	DONE	38.49795722961426	1504676172.1539829	1504676199.1894798	27.035496950149536	0.4505916158358256
903	903	DONE	12.523050308227539	1504676126.5978303	1504676132.2665381	5.668707847595215	0.09447846412658692
1222	1222	DONE	63.70720100402832	1504682014.477653	1504682057.7908893	43.313236236572266	0.7218872706095377
981	981	DONE	20.41423988342285	1504677483.554081	1504677497.1572514	13.603170394897461	0.22671950658162435
952	952	DONE	28.757112503051758	1504676962.662611	1504676982.2545583	19.591947317123413	0.3265324552853902
936	936	DONE	18.268762588500977	1504676645.361074	1504676672.8729208	27.511846780776978	0.4585307796796163
926	926	DONE	17.481359481811523	1504676496.719644	1504676501.9522026	5.232558488845825	0.08720930814743041
950	950	DONE	17.20062255859375	1504676920.6328683	1504676944.4721828	23.839314460754395	0.3973219076792399
2446	2446	DONE	5.431999206542969	1504703313.8032284	1504703323.8415608	10.038332462310791	0.1673055410385132
1215	1215	DONE	15.829826354980469	1504681895.528449	1504681900.9714973	5.4430482387542725	0.09071747064590455
976	976	DONE	41.2830810546875	1504677403.8527143	1504677422.2203403	18.367625951766968	0.30612709919611614
962	962	DONE	18.270931243896484	1504677131.1488087	1504677151.1659436	20.01713490486145	0.33361891508102415
947	947	DONE	18.22639274597168	1504676837.937101	1504676861.9857833	24.04868245124817	0.4008113741874695
934	934	DONE	18.05315589904785	1504676596.9904857	1504676622.9396117	25.94912600517273	0.4324854334195455
920	920	DONE	17.927114486694336	1504676398.561308	1504676403.9586208	5.397312879562378	0.08995521465937296
977	977	DONE	17.27948570251465	1504677424.262751	1504677448.8180299	24.555278778076172	0.4092546463012695
875	875	DONE	18.269033432006836	1504675688.2559068	1504675716.3878057	28.131898880004883	0.4688649813334147
860	860	DONE	12.527719497680664	1504675383.5756967	1504675398.5914912	15.015794515609741	0.250263241926829
1273	1273	DONE	18.273286819458008	1504683105.8941302	1504683130.95023	25.05609965324402	0.4176016608874003
847	847	DONE	12.525810241699219	1504675136.000101	1504675152.5154934	16.515392303466797	0.2752565383911133
901	901	DONE	12.521020889282227	1504676102.2162364	1504676113.3494897	11.133253335952759	0.1855542222658793
946	946	DONE	16.182775497436523	1504676813.8468056	1504676835.9636493	22.116843700408936	0.36861406167348226
933	933	DONE	17.96991539001465	1504676573.412791	1504676595.060255	21.64746403694153	0.3607910672823588
858	858	DONE	12.526817321777344	1504675337.997601	1504675352.8319175	14.834316492080688	0.2472386082013448
877	877	DONE	18.237411499023438	1504675719.8446658	1504675743.9034278	24.058762073516846	0.40097936789194744
922	922	DONE	6.107717514038086	1504676417.3467374	1504676424.973238	7.626500606536865	0.12710834344228109
935	935	DONE	15.87214469909668	1504676624.913711	1504676643.3922403	18.47852921485901	0.3079754869143168
883	883	DONE	12.521728515625	1504675822.8300662	1504675833.470326	10.640259742736816	0.17733766237894694
887	887	DONE	12.520700454711914	1504675873.8149462	1504675884.8174617	11.0025155544281	0.18337525924046835
978	978	DONE	16.858797073364258	1504677450.82333	1504677456.589311	5.765980958938599	0.09609968264897664
949	949	DONE	18.26932716369629	1504676889.389712	1504676918.6732337	29.28352165222168	0.4880586942036947
904	904	DONE	57.503583908081055	1504676133.7939553	1504676170.2165508	36.422595500946045	0.6070432583491008
878	878	DONE	16.944507598876953	1504675746.3193767	1504675776.1003618	29.780985116958618	0.4963497519493103
885	885	DONE	15.800987243652344	1504675848.2222424	1504675859.882168	11.659925699234009	0.19433209498723347
865	865	DONE	63.70665168762207	1504675496.1416352	1504675530.4447193	34.30308413505554	0.5717180689175924
863	863	DONE	18.268680572509766	1504675442.6366415	1504675469.6906621	27.054020643234253	0.4509003440539042
1030	1030	DONE	16.984973907470703	1504678152.7895777	1504678176.8629467	24.073369026184082	0.401222817103068
1004	1004	DONE	12.52055549621582	1504677785.1077878	1504677795.9777637	10.869975805282593	0.18116626342137654
948	948	DONE	18.261693954467773	1504676863.9966464	1504676887.4142015	23.41755509376526	0.39029258489608765
963	963	DONE	16.85061264038086	1504677153.178625	1504677176.6704626	23.49183750152588	0.3915306250254313
1022	1022	DONE	12.519708633422852	1504678000.1907773	1504678012.3885245	12.197747230529785	0.20329578717549643
902	902	DONE	9.749431610107422	1504676115.253448	1504676124.6888344	9.435386419296265	0.1572564403216044
886	886	DONE	12.521480560302734	1504675861.77714	1504675872.324232	10.547092199325562	0.17578486998875936
874	874	DONE	18.268857955932617	1504675681.309486	1504675686.7605777	5.451091766357422	0.09085152943929037
954	954	DONE	18.07152557373047	1504677004.1518884	1504677034.8131752	30.6612868309021	0.5110214471817016
1013	1013	DONE	12.520465850830078	1504677894.3410337	1504677904.4625332	10.12149953842163	0.16869165897369384
1042	1042	DONE	10.872335433959961	1504678386.5258973	1504678397.4749398	10.949042558670044	0.18248404264450074
1000	1000	DONE	4.873716354370117	1504677739.9468803	1504677747.2297423	7.282861948013306	0.12138103246688843
1018	1018	DONE	14.755191802978516	1504677950.717091	1504677964.956809	14.239717960357666	0.23732863267262777
1026	1026	DONE	18.268775939941406	1504678088.1255958	1504678093.520206	5.394610166549683	0.0899101694424947
1254	1254	DONE	12.520402908325195	1504682750.6811302	1504682760.535328	9.85419774055481	0.16423662900924682
1285	1285	DONE	18.269176483154297	1504683280.0098317	1504683305.0432951	25.03346347808838	0.417224391301473
1076	1076	DONE	17.628734588623047	1504679087.358536	1504679118.6999173	31.341381311416626	0.5223563551902771
1246	1246	DONE	18.735963821411133	1504682592.8336847	1504682610.0068283	17.1731436252594	0.28621906042099
1208	1208	DONE	63.706668853759766	1504681741.5373142	1504681770.6829724	29.145658254623413	0.4857609709103902
1184	1184	DONE	12.520967483520508	1504681301.0895212	1504681311.3584714	10.26895022392273	0.17114917039871216
1197	1197	DONE	14.715545654296875	1504681549.2161849	1504681561.2851028	12.068917989730835	0.2011486331621806
987	987	DONE	12.520254135131836	1504677572.308242	1504677586.3711627	14.062920570373535	0.2343820095062256
1062	1062	DONE	18.269237518310547	1504678779.8583572	1504678805.824318	25.96596074104309	0.43276601235071815
1041	1041	DONE	9.754934310913086	1504678379.2975235	1504678384.3916667	5.0941431522369385	0.08490238587061565
1216	1216	DONE	18.269092559814453	1504681903.3680408	1504681924.7718904	21.403849601745605	0.3567308266957601
1092	1092	DONE	7.893524169921875	1504679458.0094404	1504679466.4810722	8.4716317653656	0.14119386275609333
1068	1068	DONE	15.897453308105469	1504678927.93591	1504678940.7720914	12.836181402206421	0.21393635670344036
991	991	DONE	12.520748138427734	1504677632.3619578	1504677643.3031294	10.941171646118164	0.18235286076863608
1093	1093	DONE	12.52067756652832	1504679468.6966805	1504679479.2557497	10.559069156646729	0.17598448594411215
1077	1077	DONE	18.2685546875	1504679120.853501	1504679145.248081	24.394579887390137	0.4065763314565023
1028	1028	DONE	15.579341888427734	1504678129.7689083	1504678143.379822	13.610913753509521	0.22684856255849203
1069	1069	DONE	17.039953231811523	1504678942.9377658	1504678968.0384018	25.10063600540161	0.4183439334233602
1020	1020	DONE	12.520378112792969	1504677969.2616618	1504677979.2878382	10.026176452636719	0.16710294087727864
1043	1043	DONE	9.753820419311523	1504678399.601432	1504678407.7924395	8.191007375717163	0.13651678959528604
1916	1916	DONE	12.51960563659668	1504694100.5078177	1504694111.7628996	11.25508189201355	0.18758469820022583
1007	1007	DONE	9.748790740966797	1504677823.695516	1504677832.4311771	8.735661029815674	0.1455943504969279
1055	1055	DONE	30.722383499145508	1504678650.5955274	1504678673.0055702	22.410042762756348	0.3735007127126058
1209	1209	DONE	12.6055908203125	1504681774.2286727	1504681785.235164	11.00649118423462	0.18344151973724365
1027	1027	DONE	69.91067123413086	1504678095.2477283	1504678127.667297	32.41956853866577	0.5403261423110962
1001	1001	DONE	11.835739135742188	1504677748.888182	1504677759.42366	10.535478115081787	0.1755913019180298
995	995	DONE	12.52009391784668	1504677681.2036183	1504677691.7639427	10.560324430465698	0.1760054071744283
992	992	DONE	12.520332336425781	1504677645.4283547	1504677655.1148806	9.686525821685791	0.1614420970280965
994	994	DONE	14.376720428466797	1504677668.536755	1504677679.130968	10.594213008880615	0.1765702168146769
1033	1033	DONE	18.1409969329834	1504678239.6806886	1504678244.9485438	5.267855167388916	0.0877975861231486
1038	1038	DONE	57.50297546386719	1504678314.0904765	1504678340.4698572	26.379380702972412	0.4396563450495402
1017	1017	DONE	12.521247863769531	1504677938.837401	1504677949.0329921	10.19559121131897	0.16992652018864948
1009	1009	DONE	12.520730972290039	1504677846.8901784	1504677857.5778623	10.687683820724487	0.17812806367874146
996	996	DONE	14.376739501953125	1504677693.8872364	1504677704.748214	10.86097764968872	0.18101629416147869
1054	1054	DONE	17.84172248840332	1504678625.6605594	1504678648.4642904	22.803730964660645	0.38006218274434406
970	970	DONE	11.281763076782227	1504677284.4377606	1504677294.5114694	10.073708772659302	0.16789514621098836
984	984	DONE	9.749048233032227	1504677538.1634793	1504677547.5247316	9.361252307891846	0.15602087179819743
957	957	DONE	13.393754959106445	1504677061.487982	1504677072.2719655	10.7839834690094	0.17973305781682333
955	955	DONE	18.269033432006836	1504677037.0115628	1504677041.9674897	4.955926895141602	0.08259878158569336
1337	1337	DONE	18.26868438720703	1504684332.780222	1504684338.2756352	5.495413303375244	0.09159022172292074
2024	2024	DONE	12.519552230834961	1504695652.873432	1504695664.6846814	11.811249494552612	0.19685415824254354
969	969	DONE	28.842313766479492	1504677271.2876484	1504677282.662201	11.374552488327026	0.18957587480545043
993	993	DONE	9.748682022094727	1504677657.1775515	1504677666.4732966	9.295745134353638	0.15492908557256063
956	956	DONE	18.234601974487305	1504677043.5655253	1504677059.4395018	15.873976469039917	0.2645662744839986
941	941	DONE	12.526609420776367	1504676728.5046978	1504676742.8593366	14.354638814926147	0.2392439802487691
939	939	DONE	12.527103424072266	1504676695.2426984	1504676709.5228086	14.280110120773315	0.23800183534622193
1111	1111	DONE	12.527397155761719	1504679750.3478384	1504679766.7803302	16.432491779327393	0.2738748629887899
983	983	DONE	12.521217346191406	1504677525.6517067	1504677535.6810513	10.02934455871582	0.16715574264526367
1015	1015	DONE	12.527765274047852	1504677908.3837352	1504677925.7214923	17.337757110595703	0.2889626185099284
985	985	DONE	12.521156311035156	1504677549.558099	1504677559.1799607	9.621861696243286	0.16036436160405476
972	972	DONE	18.234628677368164	1504677321.9059978	1504677337.3164015	15.410403728485107	0.25684006214141847
999	999	DONE	4.873729705810547	1504677730.7116857	1504677737.9095469	7.197861194610596	0.11996435324350993
1049	1049	DONE	17.693349838256836	1504678514.548392	1504678520.3509066	5.802514553070068	0.09670857588450114
4578	4578	DONE	12.520771026611328	1504742416.9178333	1504742426.224106	9.306272745132446	0.15510454575220745
1016	1016	DONE	12.520421981811523	1504677927.8352766	1504677937.1534925	9.31821584701538	0.15530359745025635
1040	1040	DONE	16.878511428833008	1504678361.9467797	1504678376.29667	14.349890232086182	0.23916483720143636
1061	1061	DONE	16.815324783325195	1504678766.3944166	1504678777.5635078	11.16909122467041	0.1861515204111735
986	986	DONE	9.748802185058594	1504677561.2712002	1504677570.2752297	9.004029512405396	0.15006715854008992
998	998	DONE	14.376665115356445	1504677719.3264215	1504677729.0377197	9.71129822731018	0.16185497045516967
1024	1024	DONE	28.210844039916992	1504678033.3369696	1504678060.7750869	27.438117265701294	0.4573019544283549
1207	1207	DONE	15.871423721313477	1504681715.52677	1504681739.1844938	23.657723665237427	0.3942953944206238
973	973	DONE	17.367103576660156	1504677339.8617043	1504677355.133036	15.271331548690796	0.2545221924781799
971	971	DONE	18.269393920898438	1504677296.5345836	1504677319.5186436	22.984060049057007	0.38306766748428345
1039	1039	DONE	12.528131484985352	1504678342.6726851	1504678359.7784615	17.10577630996704	0.285096271832784
997	997	DONE	9.749046325683594	1504677707.940453	1504677717.2657485	9.325295448303223	0.15542159080505372
1023	1023	DONE	28.149797439575195	1504678014.471323	1504678031.2571294	16.78580641746521	0.27976344029108685
1025	1025	DONE	17.926252365112305	1504678062.8397925	1504678086.0472407	23.20744824409485	0.38679080406824745
1008	1008	DONE	12.520957946777344	1504677834.5281374	1504677844.8099914	10.281853914260864	0.17136423190434774
961	961	DONE	12.520858764648438	1504677119.186674	1504677128.9114597	9.724785566329956	0.1620797594388326
857	857	DONE	28.745647430419922	1504675322.1887345	1504675336.1189222	13.930187702178955	0.2321697950363159
849	849	DONE	28.157608032226562	1504675170.909894	1504675201.7085338	30.79863977432251	0.5133106629053752
789	789	DONE	16.37080192565918	1504674201.0511453	1504674213.191753	12.140607595443726	0.20234345992406208
778	778	DONE	12.527952194213867	1504674027.8136294	1504674033.485934	5.672304630279541	0.09453841050465901
819	819	DONE	14.939268112182617	1504674762.7808356	1504674768.2921216	5.511286020278931	0.09185476700464884
829	829	DONE	12.520086288452148	1504674868.474035	1504674878.8836288	10.4095938205719	0.17349323034286498
1182	1182	DONE	16.071378707885742	1504681268.3600295	1504681291.303178	22.943148612976074	0.3823858102162679
866	866	DONE	18.234596252441406	1504675532.5470283	1504675546.5340557	13.987027406692505	0.2331171234448751
909	909	DONE	28.753787994384766	1504676245.7479138	1504676263.972177	18.224263191223145	0.30373771985371906
818	818	DONE	18.055652618408203	1504674732.5501635	1504674760.959755	28.40959143638611	0.47349319060643513
881	881	DONE	18.269441604614258	1504675803.11856	1504675808.519333	5.4007728099823	0.09001288016637167
2642	2642	DONE	12.520559310913086	1504706928.089917	1504706939.815301	11.725383996963501	0.19542306661605835
787	787	DONE	12.527994155883789	1504674169.9956477	1504674174.8518865	4.856238842010498	0.0809373140335083
777	777	DONE	12.527811050415039	1504674009.304521	1504674026.0143516	16.70983052253723	0.2784971753756205
763	763	DONE	12.520721435546875	1504673777.178184	1504673789.5001051	12.321921110153198	0.20536535183588664
891	891	DONE	12.520788192749023	1504675920.620155	1504675995.36892	74.74876499176025	1.245812749862671
796	796	DONE	36.53609275817871	1504674315.0986085	1504674348.3589015	33.26029300689697	0.5543382167816162
882	882	DONE	9.748737335205078	1504675811.6610477	1504675820.9208205	9.259772777557373	0.15432954629262288
807	807	DONE	17.121517181396484	1504674534.2220628	1504674539.3604107	5.138347864151001	0.08563913106918335
810	810	DONE	18.26985740661621	1504674575.684632	1504674591.1891265	15.504494428634644	0.25840824047724403
795	795	DONE	17.414527893066406	1504674289.2693996	1504674313.3529785	24.08357882499695	0.4013929804166158
788	788	DONE	16.725427627563477	1504674176.2152128	1504674199.666141	23.450928211212158	0.3908488035202026
793	793	DONE	4.283378601074219	1504674266.1345346	1504674273.2539706	7.119436025619507	0.11865726709365845
911	911	DONE	13.965633392333984	1504676282.303741	1504676287.298019	4.9942779541015625	0.0832379659016927
884	884	DONE	9.749126434326172	1504675835.7016125	1504675846.3149047	10.613292217254639	0.17688820362091065
808	808	DONE	12.527620315551758	1504674542.2591038	1504674557.899818	15.640714168548584	0.26067856947580975
797	797	DONE	16.76721954345703	1504674350.1419926	1504674373.9343927	23.792400121688843	0.3965400020281474
790	790	DONE	28.156240463256836	1504674214.9544322	1504674221.1077971	6.153364896774292	0.10255608161290487
780	780	DONE	12.472219467163086	1504674059.7370126	1504674069.8298838	10.092871189117432	0.16821451981862387
821	821	DONE	15.767843246459961	1504674782.7014325	1504674794.1932077	11.491775274276733	0.19152958790461222
779	779	DONE	12.528282165527344	1504674035.2477832	1504674058.0042963	22.756513118743896	0.3792752186457316
